block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
4381940,1647055832,0x813439BEd8D32f23D452F1ee7757f847779958f4,105,SHORT_CALL,117.9987,412.98929524905475,Open,1.07854776625,0.438978277286,82.17710754,-0.561021722714,1.05602501625,0.08732660292772834,309.03598560433613,140.03426813221765,0x797bbc858b3083f631b8146e262b8fb31c7b6d365697997baa6f992ff3151010,85,1647590400,1.1389734223805574,534568
4382960,1647060282,0x16C15E28fcA05b67280BbB51b84891E897463Fa2,81,LONG_CALL,25.0,63.0348915710597,Open,1.043550000125,0.26407382675004,82.21061132,-0.7359261732499599,1.000525,0.07705502698623541,320.528998035536,142.19120584457121,0xde0ae0d9c4ef914430f53877b76e49a77a165216d7bfeae64173e5588eefca16,95,1648195200,1.0440978638750658,1134918
4390064,1647084963,0x35A807F9dD68C7B03A992477F85cF5a08Ee9a69e,113,SHORT_CALL,10.0,6.7556385692901655,Open,1.07842276625,0.14359220618359,81.35,-0.85640779381641,1.00285,0.04826826819467886,238.3278246251233,121.08181758185437,0x8a46328ff7a72ad9650ea38a3abf0fd8b37717194d52bd749f373ffc63d9a16e,95,1647590400,1.0814962711338125,505437
4394515,1647098889,0x1b2601C417Dcdf034fC688B912C4aAA52F146742,49,LONG_PUT,6.0,63.11249435669943,Open,1.049031125,0.48187278601219,81.43,-0.51812721398781,1.0301125,0.09303785757900715,244.43555653525775,121.12501547792453,0xeccf9838dca55767166f24427e876ccae72b02fc8a530ca7466efb07c0a3156e,85,1648800000,1.0806200747515624,1701111
4397723,1647111190,0x328284cc6010f6B8485E120b0E94C9c39CC6250E,97,SHORT_PUT,15.0,25.644802756943843,Open,1.07823526625,0.7560867911493,82.005,-0.2439132088507,1.07981025,0.06562413135351965,286.73067008101583,125.613496482693,0xc9da8ff8f4002cc368b0bc39f18183707be46457320251f305aed6270d6fc9f5,75,1647590400,1.1642894924082292,479210
4401949,1647134023,0x2C678004AF4c1e217d9ED8Baabd4454406CeB63D,77,LONG_PUT,40.0,350.90926357236464,Open,1.044050000125,0.4556788427,81.5,-0.5443211573,1.040500000125,0.09263788725474735,217.64557696769245,118.49143703099985,0x0d1ff78c68c8cc22729eedc045467ad9333429e0957511e9e229c37c70859113,85,1648195200,1.0863340252605687,1061177
4413318,1647181015,0x17929246A8b048ADF6338C91802A04696cC44dCE,97,LONG_CALL,15.0,118.15324961981649,Open,1.07842276625,0.7337968307838101,80.7656006,-0.26620316921619,1.07999775,0.06253620284036251,129.05345339103556,95.37203825440511,0xbf1acc7b3fb78ed800a6d13d96f828f9e51623c22ef08f0a648c00b1d23fea5b,75,1647590400,1.164694161098776,409385
4416250,1647191781,0x3c8319dD83fa18ec1a0df2AcF65277a731514d67,109,LONG_CALL,85.0,104.81625193521694,Open,1.07948526625,0.21056059341814,80.98,-0.78943940658186,1.00525,0.05439899482428213,197.74274988329935,107.95317578058916,0xf7f062d119b20ebcf2a6c88cefd9c14f5855da55c7b7c821228940d5424e45e2,90,1647590400,1.0851525638978126,398619
4419303,1647203161,0x408e7caBEcf8dD1f9F9187c201ce075b86a9D532,101,LONG_PUT,10.0,42.02050954044848,Open,1.07961026625,0.52172707706722,79.92,-0.47827292293278,1.0450625,0.07303283752057584,179.73283215144343,102.53484036169633,0xcaf78c0ebd9d1cd9337ccd42611ca40d68016eaa5725387d5ee5f5a96aeaa5d9,80,1647590400,1.1282602038728906,387239
4420673,1647210573,0x4fBE5303bCa958b8f1ee35b5443Aad9aD442e3D7,101,LONG_CALL,20.0,78.36373676696985,Open,1.07986026625,0.50900742660429,79.61096309,-0.49099257339571,1.0453125,0.07213953837050689,110.46967594375091,88.19701021893226,0x5ec86c37fb8f97b344a3a010deab4a84a64f6f43528655e243331345833b830b,80,1647590400,1.1287914345644534,379827
4420685,1647210605,0x4fBE5303bCa958b8f1ee35b5443Aad9aD442e3D7,101,LONG_PUT,20.0,86.33984355307452,Open,1.08011026625,0.50902483437211,79.61096309,-0.49097516562789,1.0455625,0.07213642867235742,100.64364471826062,89.64090492918547,0x643768310b6b5c7165c4d53a5a7e44a7da340e2b0d7562523d93399540ed2276,80,1647590400,1.1293227902560155,379795
4422462,1647212487,0x8aF0A5658776B68912b22ec954a91b9C20D3F8AA,77,SHORT_CALL,0.99999,3.497052268719318,Close,1.0440625,0.36336015457363,78.04,-0.6366398454263701,1.0405125,0.08396592548372418,99.04827289613193,89.51369893087275,0xf43aded196683261f27f46f6e81ca9104f471ec22f11dbd37e9d2e4888cf8dac,85,1648195200,1.0863600820312498,982713
4422723,1647212783,0x5a57107A58A0447066C376b211059352B617c3BA,109,LONG_CALL,5.0,3.41004745638567,Open,1.08017276625,0.132981905807,78.3,-0.8670180941929999,1.0053125,0.03810883114670113,81.69806887663692,85.95813368601281,0x1e123b8558f15c2dd74967666208955327958dadcb7c1944c15ba80858198300,90,1647590400,1.0859111840707032,377617
4425611,1647221100,0x47bFF18E462912Ab61a465b2bc229e3857491AA6,41,LONG_CALL,10.0,134.56664022835477,Open,1.049156125,0.7168380256643,78.78,-0.2831619743357,1.1465125,0.07643540050965962,35.11252609293405,74.49207211748899,0x9ea0464113c260cb204a56f1a4f227d9dc26e32004b41a65e52ab009a0399885,70,1648800000,1.2028706117640626,1578900
4426835,1647224998,0x5a57107A58A0447066C376b211059352B617c3BA,109,LONG_CALL,5.0,2.951845474422277,Close,1.08011026625,0.1500431838512,79.19,-0.8499568161488,1.00525,0.0411464315909146,35.67383550356705,74.46459310874464,0xefe58ed7f20525155517543e60e6cc8bdd3f7976138ac80b2cb0cfe3cba4f7bb,90,1647590400,1.0857808451478124,365402
4427214,1647226600,0x1b2601C417Dcdf034fC688B912C4aAA52F146742,73,LONG_PUT,1.0,4.443584402343373,Open,1.044075,0.64140750772739,79.01065820000001,-0.35859249227261,1.0806375,0.08462582336606007,34.72826551711407,74.7481626868137,0x227c310aea330ad196a9184620e74e7ef3e30189549e3ac59541e6a204f99ad2,75,1648195200,1.1282665978125,968600
4427218,1647226617,0x1b2601C417Dcdf034fC688B912C4aAA52F146742,73,LONG_PUT,9.0,40.00429977687131,Open,1.0441875,0.64139498947648,79.01065820000001,-0.35860501052352,1.08075,0.08462684793118838,31.510196592333976,75.5090369189133,0xb6a9de8c8a34c53a0fb1bb2548449b26cd1599dd592586261f8ce422aa29c937,75,1648195200,1.1285056406250003,968583
4430104,1647234915,0x5a8Ef2cc1A07b28391e6028CC0d0C907da425107,97,LONG_PUT,70.0,129.9862566927572,Open,1.08098526625,0.7338131397107599,80.420268,-0.26618686028924,1.08087275,0.0580232180510634,126.71034952530898,100.46186123354052,0x4823142c75c1aca65e2cbb038918c1e0ee04357130a2265649f0436b50486730,75,1647590400,1.1684075174411195,355485
4434899,1647250102,0x4Ab3D7F4c46E511Ca09eeCDAC483e43ED96bd7Aa,97,LONG_PUT,58.0,75.35400647423039,Close,1.08026026625,0.7690929811579801,81.3981869,-0.23090701884202,1.08014775,0.05326404047343493,101.50162183601375,90.09460596308185,0x67330d2c66032c9aff99639e785e3f732bf205194df137dfc314b2087d221555,75,1647590400,1.1668406960043385,340298
4436814,1647256615,0x4Ab3D7F4c46E511Ca09eeCDAC483e43ED96bd7Aa,97,LONG_PUT,41.0,61.03852283263547,Open,1.08077276625,0.77352173311411,81.4886862,-0.22647826688588998,1.08066025,0.052239214554841915,153.6916938249021,101.25877922382763,0x5b32876a45c8a4a990502575afc4fcb9229949a2e15b08ec97adf5a7b8a06a99,75,1647590400,1.1679481677689165,333785
4448078,1647288718,0x150Fe0d1d018e107e5aBB59a7d67a3Af1D8CDFf8,57,LONG_CALL,20.0,34.07800329101144,Close,1.048906125,0.19735461925686,80.068249,-0.80264538074314,1.001875,0.06374303538839761,5.127771142226701,69.19841567196916,0x04e41fb647c04e067c46ed8610a8344134f94b5e1d179d16e68f5441e036b9a6,100,1648800000,1.0508728239843752,1511282
4448081,1647288767,0x150Fe0d1d018e107e5aBB59a7d67a3Af1D8CDFf8,53,LONG_CALL,10.0,36.30929923961382,Close,1.048781125,0.34667504608171,80.068249,-0.65332495391829,1.00015,0.08472344665488536,2.1292383945873206,68.42164263471653,0x56ca520bc082623a80fac2ebd5dfd06e503d68d6fccb7b8086feabdb33feb777,90,1648800000,1.0489384421687502,1511233
4451107,1647299096,0xd8535f24a437c1F46D18B9f968FfC0713E439587,81,LONG_CALL,120.0,200.2584362443857,Open,1.0456875,0.20777422154052,81.0,-0.7922257784594801,1.002025,0.0664994551857179,25.458561504253993,76.841815965542,0x8c47139fd7a7cc7fdd69e89e72836b523d66b01a07d5bee6abd5e7d866cde169,95,1648195200,1.0478050171875,896104
4467211,1647351772,0xd8535f24a437c1F46D18B9f968FfC0713E439587,81,LONG_CALL,51.0,67.2472375774179,Open,1.046325,0.17619201026308998,79.804302,-0.8238079897369099,1.0026625,0.05922303245474319,-15.500821584731156,64.31690368662765,0x49b406aead2c5fa3099742b095b35263822de6d31ced609dfd45805e1c1ccdca,95,1648195200,1.0491108403125,843428
4473252,1647368917,0x0C5a369BE6D584D6B054494A22d71B61eF1Fe9aF,109,LONG_CALL,100.0,95.86507995565451,Open,1.08202276625,0.20609299400085,83.16173474,-0.79390700599915,1.0065,0.04111802841342536,191.7370595345514,93.3849550759408,0x2918d7deb63384798d2418394dedd90a8e45045302a13dc46763fa9856f45e34,90,1647590400,1.0890559142306249,221483
4474276,1647371357,0x2D84a7364d4e8D96bB4e403a0875BA26C455f04f,101,SHORT_PUT,250.0,298.5916690642736,Close,1.08514776625,0.78095999126416,85.72,-0.21904000873584,1.0486875,0.04367625810600211,89.37165822629092,107.74790574811567,0xf8fff4df93161668c8c3a20f299bbc129ad28a9f15bd1b44eb388c7bc296e902,80,1647590400,1.137980898119297,219043
4476654,1647376960,0x5a57107A58A0447066C376b211059352B617c3BA,49,LONG_CALL,1.0,7.698372892602558,Open,1.048793625,0.5337275072531901,84.4153246,-0.46627249274681,1.030125,0.0962030020255288,93.25824530999705,110.71438283506191,0x5c3d46f9c1e7ed0ba48cde522f9f1c2a2cb48f0747a3ee755ad5d998aaa7d952,85,1648800000,1.080388532953125,1423040
4480056,1647389600,0x17929246A8b048ADF6338C91802A04696cC44dCE,97,LONG_CALL,15.0,125.5535409390188,Close,1.08496026625,0.87396300757993,83.11815024,-0.12603699242007,1.08047275,0.02842325365618367,176.81681038261536,110.80161252860098,0xe828d055aa964bef6ad985b41834875d4de43cd5754a57d698a05d65333e2bcb,75,1647590400,1.1722700025158697,200800
4485349,1647398050,0x813439BEd8D32f23D452F1ee7757f847779958f4,105,SHORT_CALL,117.9987,340.76706607310905,Close,1.08643525,0.48535761991556,84.38,-0.51464238008444,1.0575,0.054389003745119485,314.8375440768795,111.72659966216177,0x56e2660f8aa291e8e359363f85dcc997b54b75341b07cd14b5b821dd390befa6,85,1647590400,1.148905276875,192350
4485382,1647398120,0x813439BEd8D32f23D452F1ee7757f847779958f4,81,SHORT_CALL,117.9987,236.20919365457095,Open,1.04485001625,0.2690286693594,84.573407,-0.7309713306406,1.00118751625,0.08001859389470682,290.4985385367266,103.79184334934946,0x84ac77243c1c6dba6947f9d5ba5260c647fff4deed5a9c6a764cd2a7b97f4f33,95,1648195200,1.0460907926231096,797080
4490715,1647405068,0x7e788C62c9cA849dCe399e90F912BEAE14424616,81,LONG_CALL,100.0,157.64806166423853,Open,1.04610001625,0.20517235898288,81.73,-0.79482764101712,1.00243751625,0.06659960352799521,162.48410391405864,109.10917573943532,0x23c216740a969c897c8bca6751cedc238e4a473d5915d95e11d7378840a7c2c2,95,1648195200,1.0486499020387348,790132
4495040,1647416876,0x5a57107A58A0447066C376b211059352B617c3BA,57,LONG_CALL,2.0,4.536238983039245,Open,1.048818625,0.22481152702816998,82.64428199999999,-0.77518847297183,1.0019,0.0710180992069679,51.51310662910945,89.70596500407984,0xbb54c97873ded4f56d701ba74d9ce591125c5b12a074b8263d98b0a14c9d53e0,100,1648800000,1.0508113803875,1383124
4499977,1647425686,0xd8535f24a437c1F46D18B9f968FfC0713E439587,81,LONG_CALL,20.0,40.42259971776098,Open,1.04635001625,0.24903769663128,83.88,-0.75096230336872,1.00268751625,0.07625431335736323,173.69041244293442,102.13194771096487,0xca42327a48aabeaedfe06a439fecdd845013b12db2aafdc5ae7ac80079c6dda5,95,1648195200,1.0491620989218595,769514
4511270,1647452148,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,105,LONG_CALL,100.0,219.25280418358074,Open,1.08768525,0.44661322479526006,83.89,-0.55338677520474,1.05875,0.045462086063403295,248.07666845964167,99.12450954679309,0x0c73f1b603c3b34a102c89eb4fc4fb3531264dbf2f35218972d4b5619d7f4d28,85,1647590400,1.1515867584375001,138252
4514042,1647454254,0xA5a663b7951ddDfF89B01194Ee16f3aF276051c1,81,SHORT_CALL,11.9,19.195083536400844,Open,1.04620126625,0.2371964625579,83.59,-0.7628035374420999,1.00253876625,0.07401433018085629,241.63604950256936,97.51863724260758,0x3f2e049fb7a4df93a2b0aefb8a1c24410c3740c991d96b53bc28352acb7a61fc,95,1648195200,1.0488573267154628,740946
4514194,1647454376,0x7e788C62c9cA849dCe399e90F912BEAE14424616,81,LONG_CALL,100.0,146.0806225813426,Close,1.04495126625,0.22210186346588,82.955,-0.77789813653412,1.00128876625,0.07079491697198859,216.36013045741328,89.78527853745052,0xe9560e98adc18470a329e413a4cd07fdd142bedb063d8189a2d99dcdd6e4f091,95,1648195200,1.0462979641748378,740824
4518799,1647459248,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,105,LONG_CALL,100.0,263.5228608265631,Close,1.08643525,0.54623845754381,85.5,-0.45376154245619,1.0575,0.04523135631418496,414.4746120613038,85.05166402385903,0xc54830a39624b9061d511b3d5460375334362a09cdbf0dd9a317a6f2982d4d5a,85,1647590400,1.148905276875,131152
4520173,1647461592,0x9eE6f42531aDaC0bD443756F0120c6aEed354115,109,LONG_PUT,100.0,450.17644467732475,Close,1.08518525,0.28931494314964,86.370825,-0.7106850568503601,1.00525,0.03907024944321644,517.617935329283,83.54327440482996,0x4aa76d15e6bcfb881b3f0657874dab04aa1f4c1a42fe27483e2b54b7cb668b56,90,1647590400,1.0908824725625001,128808
4526170,1647476067,0xb51A104a2d7B147B9670FBEDFFD1CB40C4319949,45,LONG_PUT,25.0,115.75541985367309,Open,1.049131125,0.69645858894368,87.70695,-0.30354141105632,1.0719375,0.08788351798033775,545.1705374543665,91.48404170698778,0x94fb7431c424fdd8a2cd277c63c69ba2bb5a84a9a9d17c4901901ec1104500dd,80,1648800000,1.1246029953046874,1323933
4527241,1647478673,0xb51A104a2d7B147B9670FBEDFFD1CB40C4319949,45,LONG_PUT,25.0,108.65320391873313,Close,1.048818625,0.69109975333385,87.39029624000001,-0.30890024666615,1.071625,0.08824658177146173,552.0624241014965,89.33415205032546,0x757361f731b7a588f75b68cd7f90755c58ca63ff61bc1b75622632654d687236,80,1648800000,1.123940259015625,1321327
4529515,1647484311,0x8937EC7987b8355fcE74Ed4E210986523D4Cc65C,109,LONG_CALL,35.0,43.00822864206679,Close,1.08474775,0.3655905680085,87.89,-0.6344094319915,1.0048125,0.03968701276806355,938.5533974128671,79.88972374115495,0xe34ce66b615f5c66471bdcf88a55a17db1abcd748170b1dd630ca6053f719fd6,90,1647590400,1.0899680985468752,106089
4529541,1647484389,0x8937EC7987b8355fcE74Ed4E210986523D4Cc65C,81,LONG_CALL,14.0,42.2078449969363,Open,1.04512626625,0.33856833237838,87.89,-0.66143166762162,1.00146376625,0.09217171568413632,945.120324781807,81.45739121227236,0x44f0c6087d449b6741a9762f28c232cd620faa2ce460a9c6605146cc2f84ae83,95,1648195200,1.0466560868055255,710811
4539244,1647513853,0x35A807F9dD68C7B03A992477F85cF5a08Ee9a69e,85,SHORT_CALL,20.0,13.57698712444373,Open,1.04487626625,0.12548312762165,86.97,-0.87451687237835,1.001325,0.05145612545754277,722.9822233131837,73.03905676624649,0x62a9c70e0d8c942135a9455e9525a778853a18a49c5bf7f5676aec3235af7701,105,1648195200,1.0462607273027813,681347
4549093,1647538282,0x47bFF18E462912Ab61a465b2bc229e3857491AA6,41,LONG_CALL,10.0,206.92094130044592,Close,1.048693625,0.87538683045398,89.72,-0.12461316954602,1.1463875,0.05282582208076458,1115.048705406385,49.62058698151608,0x3c9eb463a21b5df41a291e138d0726dbcb95e402d46e6c2879cc87c0a2bb4347,70,1648800000,1.2022092630296874,1261718
4557611,1647566703,0xd8535f24a437c1F46D18B9f968FfC0713E439587,53,LONG_CALL,10.0,59.83728710214551,Open,1.048818625,0.47014781201019,86.725092,-0.5298521879898099,1.000275,0.09891221804338653,1044.0832281087066,29.6071284743474,0x843256594aa30411a467b801c121242e559614f096fed50634b66292040bcc0a,90,1648800000,1.049107050121875,1233297
4557684,1647567085,0x560A2edD994f2bA4883CDF8E0D164558d8C803Ac,81,LONG_PUT,2.47,26.903635467744657,Open,1.04490714125,0.2888630340592,86.550983,-0.7111369659408,1.00149464125,0.0847746887328147,1035.797254529113,28.798266536603595,0x9d3d9dacad1abc1839b08b820807167fa6ee938e2c174b122d3ccbe065fade55,95,1648195200,1.0464689025657319,628115
4557711,1647567171,0x560A2edD994f2bA4883CDF8E0D164558d8C803Ac,53,LONG_PUT,2.47,23.261042574253946,Open,1.0488495,0.46628207408911004,86.550983,-0.53371792591089,1.000305875,0.09863708095093535,1034.3939250178494,29.03584711051848,0x4ec7a1c7c2d7eb4ed37bdae2bbe76526a965706268dac8fb6df61e630186e5ae,90,1648800000,1.0491703168408124,1232829
4557771,1647567486,0x560A2edD994f2bA4883CDF8E0D164558d8C803Ac,57,LONG_PUT,1.11,18.464923810259226,Open,1.048863375,0.27718133527625,86.550983,-0.72281866472375,1.001913875,0.08311071827828197,1029.309016833774,28.31873834127709,0x4af5cd492e2b8cdfe6dde6ceddd0c0d311e1e7730e548376846ba5cd84f1c3df,100,1648800000,1.0508707683918281,1232514
4565810,1647596764,0xA5a663b7951ddDfF89B01194Ee16f3aF276051c1,73,SHORT_PUT,25.0,29.84799979384125,Open,1.04459464125,0.82961157194912,85.93,-0.17038842805088,1.0804375,0.06209383248618636,217.0236159549487,-19.5384298285157,0x76c809bb1019d693a28deeed19dda4839a2ca52ae035dd9f59c689672e0703f2,75,1648195200,1.128619222705547,598436
4566870,1647600167,0xA5a663b7951ddDfF89B01194Ee16f3aF276051c1,41,SHORT_PUT,30.0,54.920912614547106,Open,1.048488375,0.83513747348446,85.5842598,-0.16486252651554,1.1460125,0.0608654114638706,220.72029736242823,-21.992466724753662,0xc1d7842949aa5bd2fc88b83f6398a55b1352c1c420b45f503665c644e4ae1645,70,1648800000,1.2015807838546877,1199833
4568419,1647603914,0x35A807F9dD68C7B03A992477F85cF5a08Ee9a69e,73,SHORT_PUT,200.0,265.38895396655414,Open,1.04209464125,0.8124198659405,84.95239500000001,-0.1875801340595,1.0779375,0.0648261329981127,271.38797927092253,-37.047903215999845,0x7e8a194b7ca865dad129104e73d45ca99657bc13dbf4f7c0228c7f9e58627041,75,1648195200,1.123312892352422,591286
4574168,1647616879,0xfa088e1f6691a4De186b6486A3266687019CF916,77,SHORT_PUT,98.88,390.6408958232809,Open,1.04085864125,0.58840475942158,86.89187000000001,-0.41159524057841995,1.0392765,0.0947836370461341,286.9719597250804,-43.96410042460769,0x38a29a8bf25124c86bc1597e1525442d8ebd9b6ed5eca741661e8df53026be9c,85,1648195200,1.0817399256730555,578321
4574936,1647618307,0xb51A104a2d7B147B9670FBEDFFD1CB40C4319949,61,LONG_CALL,6.25,9.741300927100273,Open,1.0485665,0.16389116046164998,87.91644303,-0.8361088395383499,1.020115625,0.06228488739013446,288.10206522477625,-43.54156817787872,0x412f6076f3e5a28ddf469d349100e7d7fe59565de8f7a0ce7d7b76f91a3f2441,110,1648800000,1.0696590705015625,1181693
4578143,1647623002,0x8aF0A5658776B68912b22ec954a91b9C20D3F8AA,57,LONG_CALL,40.0,170.38189570361803,Open,1.0490665,0.36107879753797,91.1288699,-0.63892120246203,1.002413875,0.09783847905953881,265.705830531712,-11.214479177566115,0x58091d7d383d77a9e1e3e0db05b8f03e6f9c3559f9f2ea6fcd2d29533395cb05,100,1648800000,1.0515988153976874,1176998
4580997,1647631434,0x8aF0A5658776B68912b22ec954a91b9C20D3F8AA,57,LONG_CALL,40.0,159.8134111614386,Open,1.0495665,0.34679728981643004,90.449209,-0.65320271018357,1.002913875,0.09572046793485248,276.81982016826265,-7.794669588460194,0xefd7471fcb7a95ad2327bc67f30a182c5eca6d81e580a079e45bcb4c09f60b7f,100,1648800000,1.0526248055851875,1168566
4582499,1647634888,0x5a57107A58A0447066C376b211059352B617c3BA,61,LONG_CALL,3.0,5.288605554141532,Close,1.049529,0.19994100900124,90.5627644,-0.80005899099876,1.020078125,0.07266628583445364,270.5471841787042,-5.715739041264403,0x35532942cd511d4759cb50311c7c026753d457a73eafa18a9fd487c1a55461e6,110,1648800000,1.070601574453125,1165112
4582583,1647635034,0x5a57107A58A0447066C376b211059352B617c3BA,57,LONG_CALL,2.0,7.199931625875636,Close,1.049504,0.34347197349145997,90.30195628999999,-0.65652802650854,1.002888875,0.09522144276018403,269.0873827009093,-6.022271679111524,0x06b24381443808a27772b5413a4022def0b1a8bbee2d73ece5503c3a2a18724b,100,1648800000,1.052535885868,1164966
4583341,1647637263,0x8a30Fd92823D5ACF7C74d8c6fC54143934caD3d6,45,SHORT_PUT,1.65,5.230592125672174,Open,1.049483375,0.74550219068223,90.13885400000001,-0.25449780931777,1.071604375,0.08288820662240264,268.89553737500455,-6.090189098550484,0x06926cfe88cd74b8b47ce21d193cb82f26ffbfd29f6c8449f04bb07e99f74567,80,1648800000,1.1246309761397657,1162737
4583363,1647637297,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,53,LONG_CALL,50.0,371.50985391631934,Open,1.050108375,0.53875375659659,89.935,-0.46124624340341,1.000930875,0.10237546266703408,295.5582744404892,-0.9777871289055127,0x0d21cd614b6efc1280be0ffe2f0b77c92189ed1934d33b32c6c050b74e9cbf8a,90,1648800000,1.0510858946335782,1162703
4583515,1647637559,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,53,LONG_CALL,50.0,366.225438477571,Open,1.050733375,0.53423035897924,89.726166,-0.46576964102076,1.001555875,0.10224440544150624,321.93293496888714,4.124673311584741,0x40232e5d73de50f84e69247e413b1884b34a4e394ac9b5b749decf39226df415,90,1648800000,1.0523681847898283,1162441
4584520,1647640962,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,53,LONG_CALL,50.0,377.65939399805643,Open,1.051358375,0.54333377758186,90.143347,-0.45666622241814003,1.002180875,0.10249055577174195,350.2327263614483,9.279839431776276,0xc531a509c68f4af8aaedfbb874a1bf77f1c378f2e59ec4a0e6af3552d89117fe,90,1648800000,1.0536512561960782,1159038
4585270,1647644127,0xbA743394ca6c38886c066E45bb9980A09AeC7A65,53,LONG_PUT,20.0,156.64416787144427,Open,1.051608375,0.5233602719229901,89.235,-0.47663972807701,1.002430875,0.10188576489890541,335.779268254822,10.615970021255013,0x2fa519fcfac790c46e9dffecc8988e8dc00b1971b9c884468f29583488c4ef80,90,1648800000,1.0541647035085782,1155873
4589295,1647655767,0xb51A104a2d7B147B9670FBEDFFD1CB40C4319949,61,LONG_CALL,6.25,9.925028873098666,Close,1.05153025,0.18680814263451,89.82,-0.81319185736549,1.02,0.06914278008899863,341.8694333404621,8.70822749291683,0xd10cb70429fd47639c7732692143614b53dcd67c6841d8a5ab3e73ea5f4e64aa,110,1648800000,1.072560855,1144233
4589458,1647656266,0x16C15E28fcA05b67280BbB51b84891E897463Fa2,81,LONG_CALL,10.0,26.996231950884546,Close,1.04073364125,0.36567298180574004,89.82,-0.63432701819426,1.00136964125,0.09142128737934624,337.49734642636133,7.705108882353739,0x9cccc78991b1039bc8df10dfbd67e34580a9ed05a8e87c4bb3a0b49eaa4e1386,95,1648195200,1.0421590729753185,538934
4590321,1647659309,0xEB4e24B0ACC05F65c70b63db514691d54DD9b5aB,53,LONG_CALL,150.0,1090.9536985468114,Close,1.04965525,0.55408205619388,90.65239100000001,-0.44591794380612,1.000555875,0.10272717654899413,255.35872501135782,-7.68444358744993,0xf88b681e80a3eefc4e8fd8bd0a9c2359d3815e9730e360e5d14410b7c674a8df,90,1648800000,1.0502387271120939,1140691
4590479,1647659652,0x5E014aa0649102E07c074f498845F01BCD520317,41,LONG_CALL,11.0,231.4377441341325,Close,1.04951775,0.8907624184406799,90.36,-0.10923758155932,1.145875,0.04845980405763821,245.4544604267772,-8.174307360462935,0x83bc21081d48b6dfa2de9c1052a32a53c9c6f1d520683abbc50dd8adac126d1e,70,1648800000,1.20261615178125,1140348
4605455,1647700364,0x1d9b7eadbf5715D07fF292A1E3d42E7595F1C5A6,61,LONG_CALL,50.0,111.40297473667322,Open,1.05014275,0.21776703959732,92.237117,-0.7822329604026801,1.020625,0.07783087804167563,246.11670163136827,2.662003072713517,0xa48eedcb02a233be56135132ed0ef6d63c53ec4e4e624fb010d5feccad8b6a8d,110,1648800000,1.0718019442187499,1099636
4605904,1647701241,0x1863b6151C444cF0Abae868A9A327ADeb5632362,53,LONG_PUT,40.0,241.5796801643952,Open,1.05064275,0.60051674699276,92.81,-0.39948325300724,1.001055875,0.10276020997015985,219.32695372154635,16.97362422392042,0x4a8bf993113ab135117972629858908f071cf221cd285a6da9e4719acede27a9,90,1648800000,1.0517520974136563,1098759
4607720,1647704874,0xbA743394ca6c38886c066E45bb9980A09AeC7A65,53,LONG_PUT,20.0,104.19240816192027,Close,1.05039275,0.62219451529696,93.84204023,-0.37780548470304,1.000805875,0.10225222985699763,228.71418450426293,14.885670546621657,0xc7233e52b2c808ca0a9d6a29e547be7f9b6d858c527a0804d4175fc2608b3876,90,1648800000,1.0512392352574063,1095126
4612831,1647716584,0x814fcC59F54C375729084f48A91eAfD232e8F19e,61,LONG_CALL,1.0,2.3601027840948556,Open,1.05040525,0.22772967515715,92.981658,-0.7722703248428501,1.0206375,0.08048566284956828,231.72882764037413,17.995621819211507,0x1418296bfa61b47704cd7858ae84af0bbfa6497b740d2c848177b8203cdae0a8,110,1648800000,1.0720829883468752,1083416
4614332,1647721408,0x328284cc6010f6B8485E120b0E94C9c39CC6250E,77,SHORT_PUT,17.0,29.18204609832543,Open,1.04052114125,0.7607770940828299,92.556568,-0.23922290591717,1.039064,0.07287545306351616,230.43001997103903,16.02541783880403,0x538ea14094bc25384097ad2775453dc9f864e1f4a416bfe9d3ac871ec9836815,85,1648195200,1.08116805911179,473792
4615545,1647725912,0xC42fE21FF1Db9aD1A8dF0051EEC07D9f1331B25C,45,SHORT_PUT,13.0,28.976285776300507,Open,1.05024275,0.8017902639031,93.373228,-0.1982097360969,1.071441875,0.07452975482990819,232.61845268721999,14.442031669318492,0x1c19015c05740d69e67cef4d0279f5704251a30a98f3fed82273df90ab11accb,80,1648800000,1.1252740612651564,1074088
4617439,1647729283,0xb51A104a2d7B147B9670FBEDFFD1CB40C4319949,45,LONG_PUT,105.0,299.25843204172094,Open,1.05155525,0.77838715082834,91.82,-0.22161284917166,1.072754375,0.0782618136568947,206.64955443102212,23.09001508898533,0x4d42bd9e3b88d823ab015bb30041e4dfd5bb391cb0e7ec4937f279ca24311916,80,1648800000,1.1280604949917188,1070717
